1 , 7.76
2 , 4.79
0 , 6.9
0 , 6.92
1 , 7.74
2 , 4.76
0 , 6.9
1 , 7.79
2 , 4.76
2 , 4.76
1 , 7.77
0 , 6.91
2 , 4.77
1 , 7.78
0 , 6.87
0 , 6.87
1 , 7.76
2 , 4.76
0 , 6.88
1 , 7.75
2 , 4.74
0 , 6.88
1 , 7.81
2 , 4.77
0 , 6.98
2 , 4.78
1 , 7.73
0 , 6.89
1 , 7.76
2 , 4.77
0 , 6.91
1 , 8.27
2 , 4.78
0 , 7.48
1 , 7.74
2 , 4.78
0 , 6.86
1 , 7.75
2 , 4.77
0 , 6.88
1 , 7.81
2 , 4.75
0 , 6.91
1 , 7.79
2 , 4.78
0 , 6.95
1 , 7.84
2 , 4.76
0 , 6.86
1 , 7.83
2 , 4.76
0 , 6.94
1 , 7.72
2 , 4.76
0 , 6.89
1 , 7.75
2 , 4.76
0 , 6.89
1 , 7.64
2 , 4.79
2 , 4.78
1 , 7.81
0 , 6.87
2 , 4.77
0 , 6.86
1 , 8.29
0 , 6.87
1 , 8.22
2 , 4.76
0 , 6.87
1 , 7.85
2 , 4.76
1 , 7.8
2 , 4.76
0 , 6.89
0 , 6.88
1 , 7.79
2 , 4.77
0 , 6.93
1 , 7.85
2 , 4.79
0 , 7.5
1 , 8.26
2 , 4.77
0 , 6.85
1 , 7.81
2 , 4.76
0 , 6.88
2 , 4.77
1 , 7.74
0 , 6.87
1 , 7.79
2 , 4.77
0 , 6.89
1 , 7.78
2 , 4.77
0 , 6.87
1 , 7.8
2 , 4.75
0 , 6.9
2 , 4.79
1 , 7.8
0 , 6.84
1 , 7.76
2 , 4.74
0 , 6.9
1 , 7.77
2 , 4.77
0 , 7.49
1 , 7.76
2 , 4.75
1 , 7.73
2 , 4.78
0 , 6.94
2 , 4.76
0 , 6.88
1 , 7.84
0 , 6.89
1 , 7.84
2 , 4.79
0 , 6.89
1 , 7.74
2 , 4.76
0 , 6.94
1 , 7.84
2 , 4.76
1 , 7.73
0 , 7.42
2 , 4.76
0 , 6.94
1 , 7.85
2 , 4.75
0 , 6.89
1 , 7.84
2 , 4.78
0 , 6.88
1 , 7.8
2 , 4.75
0 , 6.86
1 , 7.81
2 , 4.78
2 , 4.77
1 , 7.78
0 , 7.49
0 , 7.51
1 , 7.8
2 , 4.73
0 , 6.91
1 , 7.78
2 , 4.79
1 , 7.77
2 , 4.75
0 , 6.91
2 , 4.78
1 , 7.82
0 , 6.9
0 , 6.89
1 , 7.8
2 , 4.75
0 , 6.93
1 , 7.85
2 , 4.79
0 , 6.87
1 , 7.83
2 , 4.78
0 , 6.88
2 , 4.73
1 , 7.8
0 , 6.9
1 , 7.86
2 , 4.76
0 , 6.87
1 , 7.77
2 , 4.77
0 , 6.89
1 , 7.79
2 , 4.78
1 , 7.83
0 , 6.96
2 , 4.74
0 , 6.91
1 , 7.79
2 , 4.73
0 , 6.91
1 , 7.84
2 , 4.75
0 , 6.85
1 , 7.76
2 , 4.76
0 , 6.86
1 , 7.88
2 , 4.76
2 , 4.74
1 , 7.86
0 , 7.45
0 , 6.89
1 , 7.81
2 , 4.78
