0 , 2.69
1 , 4.76
0 , 2.68
1 , 4.73
0 , 2.65
1 , 4.75
0 , 2.65
1 , 4.78
0 , 2.62
1 , 4.78
0 , 2.63
1 , 4.73
0 , 2.67
1 , 4.77
0 , 2.68
1 , 4.77
0 , 2.67
1 , 4.76
0 , 2.69
1 , 4.76
0 , 2.63
1 , 4.79
1 , 4.78
0 , 2.64
0 , 2.6
1 , 4.74
0 , 2.62
1 , 4.79
0 , 2.63
1 , 4.78
0 , 2.65
1 , 4.76
0 , 2.6
1 , 4.76
0 , 2.63
1 , 4.78
0 , 2.64
1 , 4.73
0 , 2.64
1 , 4.77
0 , 2.64
1 , 4.78
0 , 2.64
1 , 4.75
0 , 2.62
1 , 4.79
0 , 2.68
1 , 4.77
0 , 2.64
1 , 4.75
0 , 2.63
1 , 4.76
0 , 2.63
1 , 4.74
1 , 4.73
0 , 2.63
0 , 2.63
1 , 4.77
0 , 2.63
1 , 4.79
0 , 2.64
1 , 4.75
0 , 2.67
1 , 4.77
0 , 2.65
1 , 4.78
0 , 2.67
1 , 4.77
0 , 2.61
1 , 4.78
0 , 2.62
1 , 4.76
0 , 2.66
1 , 4.77
0 , 2.63
1 , 4.79
0 , 2.63
1 , 4.77
0 , 2.65
1 , 4.77
1 , 4.75
0 , 2.66
0 , 2.64
1 , 4.79
0 , 2.62
1 , 4.77
0 , 2.66
1 , 4.74
1 , 4.78
0 , 2.66
0 , 2.66
1 , 4.78
0 , 2.65
1 , 4.76
0 , 2.67
1 , 4.77
1 , 4.74
0 , 2.63
0 , 2.68
1 , 4.73
0 , 2.68
1 , 4.77
0 , 2.63
1 , 4.75
0 , 2.66
1 , 4.75
0 , 2.67
1 , 4.75
0 , 2.67
1 , 4.75
0 , 2.65
1 , 4.74
0 , 2.68
1 , 4.73
0 , 2.67
1 , 4.8
0 , 2.65
1 , 4.78
0 , 2.64
1 , 4.78
1 , 4.74
0 , 2.67
0 , 2.66
1 , 4.75
0 , 2.67
1 , 4.78
0 , 2.63
1 , 4.78
0 , 2.66
1 , 4.75
0 , 2.67
1 , 4.78
0 , 2.66
1 , 4.78
0 , 2.68
1 , 4.77
0 , 2.67
1 , 4.79
0 , 2.69
1 , 4.77
0 , 2.66
1 , 4.77
0 , 2.67
1 , 4.77
0 , 2.67
1 , 4.77
1 , 4.75
0 , 2.64
0 , 2.67
1 , 4.75
0 , 2.66
1 , 4.77
0 , 2.67
1 , 4.75
0 , 2.67
1 , 4.77
0 , 2.67
1 , 4.77
0 , 2.72
1 , 4.75
0 , 2.7
1 , 4.77
0 , 2.63
1 , 4.77
0 , 2.66
1 , 4.74
0 , 2.67
1 , 4.76
0 , 2.67
1 , 4.77
0 , 2.66
1 , 4.78
0 , 2.68
1 , 4.74
0 , 2.69
1 , 4.76
1 , 4.79
0 , 2.64
1 , 4.73
0 , 2.66
0 , 2.63
1 , 4.78
0 , 2.68
1 , 4.77
0 , 2.68
1 , 4.74
0 , 2.68
1 , 4.78
0 , 2.66
1 , 4.73
0 , 2.65
1 , 4.74
0 , 2.69
1 , 4.76
0 , 2.65
1 , 4.77
0 , 2.68
1 , 4.78
0 , 2.69
1 , 4.78
0 , 2.68
1 , 4.78
1 , 4.75
0 , 2.69
0 , 2.72
1 , 4.74
0 , 2.69
1 , 4.78
0 , 2.71
1 , 4.77
0 , 2.67
1 , 4.72
0 , 2.67
1 , 4.8
0 , 2.7
1 , 4.73
0 , 2.71
1 , 4.76
1 , 4.73
0 , 2.67
0 , 2.69
1 , 4.78
0 , 2.69
1 , 4.75
0 , 2.67
1 , 4.78
0 , 2.69
1 , 4.78
0 , 2.68
1 , 4.75
0 , 2.7
1 , 4.77
0 , 2.71
1 , 4.81
0 , 2.69
1 , 4.77
1 , 4.75
0 , 2.68
0 , 2.7
1 , 4.78
0 , 2.66
1 , 4.76
1 , 4.76
0 , 2.66
0 , 2.67
1 , 4.74
0 , 2.64
1 , 4.72
0 , 2.62
1 , 4.73
1 , 4.78
0 , 2.64
1 , 4.73
0 , 2.66
0 , 2.65
1 , 4.8
0 , 2.67
1 , 4.78
0 , 2.62
1 , 4.78
1 , 4.78
0 , 2.64
0 , 2.67
1 , 4.73
0 , 2.69
1 , 4.78
0 , 2.64
1 , 4.75
1 , 4.77
0 , 2.64
0 , 2.67
1 , 4.79
0 , 2.65
1 , 4.78
0 , 2.67
1 , 4.75
1 , 4.77
0 , 2.69
0 , 2.68
1 , 4.74
0 , 2.67
1 , 4.75
0 , 2.66
1 , 4.76
1 , 4.79
0 , 2.64
0 , 2.67
1 , 4.78
0 , 2.7
1 , 4.79
0 , 2.65
1 , 4.77
0 , 2.67
1 , 4.72
0 , 2.66
1 , 4.79
0 , 2.66
1 , 4.73
0 , 2.67
1 , 4.75
1 , 4.74
0 , 2.67
0 , 2.63
1 , 4.78
0 , 2.66
1 , 4.78
0 , 2.67
1 , 4.76
0 , 2.65
1 , 4.75
0 , 2.6
1 , 4.77
0 , 2.63
1 , 4.75
0 , 2.65
1 , 4.78
0 , 2.66
1 , 4.74
0 , 2.65
1 , 4.73
0 , 2.67
1 , 4.76
0 , 2.68
1 , 4.78
0 , 2.68
1 , 4.78
0 , 2.68
1 , 4.76
0 , 2.66
1 , 4.77
0 , 2.65
1 , 4.78
1 , 4.74
0 , 2.65
0 , 2.66
1 , 4.78
0 , 2.65
1 , 4.77
0 , 2.67
1 , 4.8
0 , 2.67
1 , 4.75
0 , 2.65
1 , 4.76
0 , 2.62
1 , 4.78
0 , 2.68
1 , 4.76
0 , 2.64
1 , 4.76
1 , 4.73
0 , 2.67
0 , 2.68
1 , 4.74
0 , 2.65
1 , 4.78
0 , 2.68
1 , 4.78
1 , 4.76
0 , 2.65
0 , 2.66
1 , 4.74
0 , 2.67
1 , 4.77
0 , 2.65
1 , 4.76
0 , 2.66
1 , 4.76
0 , 2.67
1 , 4.75
0 , 2.65
1 , 4.78
0 , 2.67
1 , 4.77
1 , 4.78
0 , 2.64
0 , 2.68
1 , 4.74
0 , 2.65
1 , 4.76
0 , 2.66
1 , 4.77
1 , 4.78
0 , 2.67
0 , 2.66
1 , 4.77
0 , 2.68
1 , 4.76
0 , 2.67
1 , 4.77
0 , 2.65
1 , 4.75
0 , 2.68
1 , 4.78
0 , 2.63
1 , 4.79
0 , 2.66
1 , 4.77
0 , 2.68
1 , 4.75
1 , 4.76
0 , 2.64
0 , 2.67
1 , 4.78
0 , 2.67
1 , 4.78
1 , 4.77
0 , 2.67
1 , 4.75
0 , 2.63
0 , 2.61
1 , 4.78
0 , 2.65
1 , 4.76
0 , 2.66
1 , 4.78
0 , 2.65
1 , 4.77
0 , 2.64
1 , 4.72
0 , 2.63
1 , 4.74
0 , 2.62
1 , 4.75
1 , 4.79
0 , 2.69
0 , 2.65
1 , 4.76
0 , 2.67
1 , 4.75
0 , 2.67
1 , 4.76
1 , 4.75
0 , 2.6
0 , 2.64
1 , 4.77
0 , 2.71
1 , 4.77
0 , 2.67
1 , 4.74
0 , 2.67
1 , 4.76
0 , 2.67
1 , 4.78
0 , 2.68
1 , 4.77
0 , 2.65
1 , 4.77
1 , 4.76
0 , 2.64
0 , 2.67
1 , 4.76
0 , 2.68
1 , 4.74
0 , 2.64
1 , 4.75
1 , 4.73
0 , 2.65
0 , 2.69
